,,,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
"(50, 100]",late,asset,cash,0.0,-13.83031142,-122.25106895,-164.77600255,-198.94570087,-235.16749649,-277.3783583,-323.37045573,-371.84039991,-410.26111277,-433.32553033,-458.41111417,-486.0128172,-514.17044802,-545.8067997,-569.31637657,-601.04998147,-631.40852257,-659.16468072,-683.87114415,-707.23211279,-729.61626654,-751.09469793,-771.74315059,-791.61827226,-810.76332981,-829.20936545,-846.9860189,-864.12158876,-881.56257477,-898.69686105,-915.41289968,-931.68911251,-947.52896537,-962.93605347,-977.91411555,-992.4719873,-1006.61852006,-1020.36256384,-1033.7129518,-1046.67848601,-1059.26792443,-1071.48996907,-1083.3532552,-1094.86634155,-1106.03770151,-1116.87571516,-1127.38866211,-1137.58471515,-1147.47193459,-1157.05826326,-1166.35152214,-1175.35940655,-1184.0894829,-1192.54918592,-1200.74581633,-1208.686539,-1216.37838144,-1223.82823269,-1231.04284253,-1238.028821,-1244.79263826,-1251.3406246,-1257.67897082,-1263.81372871,-1269.75081185,-1275.49599649,-1281.05492266,-1286.43309541,-1291.63588618,-1296.6685343,-1280.69321398,-1276.5897827,-1275.5243212,-1275.18176527,-1274.9607522,-1274.84466895,-1274.83984898,-1274.83984898,-1274.83984898,-1274.83984898,-1274.83984898,-1274.83984898,-1274.83984898,-1274.83984898,-1274.83984898,-1274.83984898,-1274.83984898,-1274.83984898,-1274.83984898,-1274.83984898,-1274.83984898,-1274.83984898,-1274.83984898,-1274.83984898,-1274.83984898,-1274.83984898,-1274.83984898,-1274.83984898,-1274.83984898,-1274.83984898,-1274.83984898,-1274.83984898,-1274.83984898,-1274.83984898,-1274.83984898,-1274.83984898,-1274.83984898,-1274.83984898,-1274.83984898,-1274.83984898,-1274.83984898
"(50, 100]",late,asset,late_000-001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(50, 100]",late,asset,late_001-030,0.0,13.83031142,116.58064127,112.86687956,114.29206421,119.69316147,129.40323837,140.07909381,150.59949992,148.24217086,133.05016931,126.24989585,123.11383813,120.71908625,122.22142516,114.51573669,118.17728179,118.0781832,115.594595,111.13450112,106.86224256,102.77045876,98.8519263,95.09958345,91.50654888,88.06613549,84.77186076,81.61745367,78.59686006,76.62372786,74.67754547,72.75953598,70.8707719,69.01218572,67.18457976,65.3886355,63.62492228,61.89390557,60.19595467,58.53135001,56.90028991,55.30289707,53.73922452,52.20926128,50.71293766,49.25013021,47.82066636,46.42432879,45.06085946,43.72996347,42.43131257,41.16454852,39.92928618,38.7251164,37.55160873,36.40831394,35.29476634,34.21048598,33.15498068,32.12774786,31.12827635,30.15604796,29.21053898,28.29122157,27.39756502,26.52903695,25.68510436,24.86523465,24.06889649,23.29556072,22.54470103,0.97286009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(50, 100]",late,asset,late_031-060,0.0,0.0,5.67042768,47.79806292,46.27542062,46.85974633,49.0741962,53.05532773,57.43242846,61.74579497,60.77929005,54.55056942,51.7624573,50.47667363,49.49482536,50.11078431,46.95145204,48.45268553,48.41205511,47.39378395,45.56514546,43.81351945,42.13588809,40.52928978,38.99082922,37.51768504,36.10711555,34.75646291,33.463156,32.22471262,31.41572842,30.61779364,29.83140975,29.05701648,28.29499614,27.5456777,26.80934055,26.08621813,25.37650128,24.68034142,23.9978535,23.32911886,22.6741878,22.03308205,21.40579712,20.79230444,20.19255339,19.60647321,19.0339748,18.47495238,17.92928502,17.39683815,16.87746489,16.37100733,15.87729772,15.39615958,14.92740871,14.4708542,14.02629925,13.59354208,13.17237662,12.76259331,12.36397966,11.97632098,11.59940084,11.23300166,10.87690515,10.53089279,10.1947462,9.86824756,9.55117989,9.24332742,0.39887264,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
"(50, 100]",late,asset,late_061-090,0.0,0.0,0.0,4.11106007,34.65359562,33.54967995,33.97331609,35.57879225,38.4651126,41.63851063,44.76570135,44.06498529,39.54916283,37.52778154,36.59558838,35.88374839,36.33031863,34.03980273,35.12819701,35.09873996,34.36049336,33.03473046,31.7648016,30.54851887,29.38373509,28.26835118,27.20032166,26.17765877,25.19843561,24.2607881,23.36291665,22.77640311,22.19790039,21.62777207,21.06633695,20.5138722,19.97061633,19.4367719,18.91250815,18.39796343,17.89324753,17.39844379,16.91361118,16.43878615,15.97398449,15.51920292,15.07442072,14.63960121,14.21469308,13.79963173,13.39434048,12.99873164,12.61270766,12.23616205,11.86898032,11.51104085,11.16221569,10.82237132,10.49136929,10.16906696,9.85531801,9.54997305,9.25288015,8.96388526,8.68283271,8.40956561,8.1439262,7.88575623,7.63489727,7.391191,7.15447948,6.92460542,6.70141238,0.28918266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(50, 100]",late,asset,late_091-120,0.0,0.0,0.0,0.0,3.72462042,31.39615763,30.39601003,30.77982438,32.23438578,34.84939202,37.72449063,40.55772543,39.92287667,35.83154152,34.00017008,33.15560308,32.51067604,32.91526868,30.84006127,31.82614649,31.7994584,31.13060699,29.92946579,28.77891025,27.67695809,26.62166399,25.61112617,24.64349142,23.71695885,22.82978266,21.98027402,21.16680249,20.63542121,20.11129776,19.5947615,19.08610127,18.58556822,18.0933784,17.60971534,17.13473238,16.66855487,16.21128226,15.76299007,15.32373173,14.89354026,14.47242995,14.06039784,13.65742517,13.26347869,12.87851193,12.50246635,12.13527247,11.77685087,11.42711314,11.08596282,10.75329617,10.42900301,10.11296742,9.80506841,9.50518058,9.21317466,8.92891811,8.65227558,8.38310941,8.12128004,7.86664644,7.61906644,7.37839714,7.14449515,6.91721693,6.69641904,6.48195841,6.27369251,6.07147962,0.26199949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(50, 100]",late,asset,late_121-150,0.0,0.0,0.0,0.0,0.0,3.66875112,30.92521526,29.94006988,30.31812701,31.75086999,34.32665114,37.15862327,39.94935954,39.32403352,35.2940684,33.49016752,32.65826903,32.0230159,32.42153965,30.37746035,31.34875429,31.32246652,30.66364788,29.48052381,28.3472266,27.26180372,26.22233903,25.22695928,24.27383905,23.36120447,22.48733592,21.65056991,20.84930045,20.3258899,19.80962829,19.30084007,18.79980975,18.30678469,17.82197772,17.34556961,16.8777114,16.41852654,15.96811303,15.52654522,15.09387575,14.67013715,14.2553435,13.84949187,13.45256379,13.06452651,12.68533425,12.31492935,11.95324338,11.6001981,11.25570644,10.91967337,10.59199672,10.27256796,9.96127291,9.65799239,9.36260287,9.07497704,8.79498434,8.52249145,8.25736277,7.99946084,7.74864674,7.50478045,7.26772118,7.03732772,6.81345867,6.59597276,6.38472903,6.17958713,5.98040742,0.2580695,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
"(50, 100]",late,asset,late_151-180,0.0,0.0,0.0,0.0,0.0,0.0,3.60638235,30.39948661,29.43108869,29.80271885,31.2111052,33.74309807,36.52692668,39.27022043,38.65552495,34.69406924,32.92083468,32.10307846,31.47862463,31.87037347,29.86104353,30.81582547,30.78998459,30.14236587,28.9793549,27.86532375,26.79835306,25.77655927,24.79810097,23.86118378,22.96406399,22.10505121,21.28251022,20.49486234,19.98034977,19.47286461,18.97272579,18.48021299,17.99556935,17.5190041,17.05069493,16.5907903,16.13941159,15.6966551,15.26259395,14.83727986,14.42074482,14.01300266,13.61405051,13.22387021,12.84242956,12.46968357,12.10557556,11.75003825,11.40299474,11.06435943,10.73403893,10.41193278,10.09793431,9.79193127,9.49380652,9.20343862,8.92070243,8.64546961,8.3776091,8.1169876,7.86347001,7.61691975,7.37719918,7.14416992,6.91769315,6.69762988,6.48384122,6.27618864,6.07453414,5.8787405,0.25368232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(50, 100]",late,liabi,recognized_losses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53786108,33.35975744,62.23165545,91.46812264,122.08621684,155.18819605,191.02111112,229.54519737,267.46626734,301.50114926,333.79648808,365.28960805,396.17013881,427.43497519,456.72865889,486.95898367,517.16395856,546.73361948,575.16236663,602.49824923,628.78743358,654.07423822,678.40117528,701.80899657,724.33674334,746.02179858,766.89994111,787.00540107,806.60612419,825.70900437,844.32124837,862.45033731,880.10399085,897.29013387,914.0168656,930.29243088,946.12519366,961.52361232,976.49621698,991.05158853,1005.1983392,1018.9450948,1032.30047836,1045.27309503,1057.87151843,1070.10427801,1081.97984763,1093.50663515,1104.69297299,1115.54710959,1126.07720178,1136.29130784,1146.19738139,1155.80326597,1165.11669016,1174.14526345,1182.89647254,1191.37767822,1199.59611275,1207.55887759,1215.27294166,1222.74513993,1229.98217233,1236.99060302,1243.77686,1250.34723491,1256.70788315,1262.86482421,1268.8239422,1274.59098663,1274.83984898,1274.83984898,1274.83984898,1274.83984898,1274.83984898,1274.83984898,1274.83984898,1274.83984898,1274.83984898,1274.83984898,1274.83984898,1274.83984898,1274.83984898,1274.83984898,1274.83984898,1274.83984898,1274.83984898,1274.83984898,1274.83984898,1274.83984898,1274.83984898,1274.83984898,1274.83984898,1274.83984898,1274.83984898,1274.83984898,1274.83984898,1274.83984898,1274.83984898,1274.83984898,1274.83984898,1274.83984898,1274.83984898,1274.83984898,1274.83984898
"(50, 100]",main,asset,balance,0.0,0.51234292,8.52874194,16.39548444,23.69688463,26.46609909,29.47424062,32.53202017,48.29951475,62.02388605,73.37737852,82.89060634,91.11025831,88.1923031,85.78759185,83.28023987,81.28442456,79.11204106,77.20837464,75.03483666,72.73564019,70.41085196,68.14955965,65.9508237,63.45476123,60.30716443,57.32766994,54.50592203,51.83227904,49.32740688,46.95459878,44.71014788,42.55188247,40.47645917,38.48066347,36.56140473,34.71571144,32.94072671,31.23370382,29.59200205,28.01308257,26.49450455,25.03392145,23.62907731,22.27780335,20.97801459,19.72770661,18.52495252,17.36789993,16.25476806,15.18384506,14.15348531,13.16210687,12.20818905,11.29027003,10.4069446,9.556862,8.73872378,7.9512818,7.19333631,6.46373405,5.76136648,5.08516805,4.43411451,3.80722136,3.2035423,2.6221677,2.06222328,1.52286867,1.00329609,0.50272916,0.02042161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(50, 100]",main,asset,cash,-19.4,-28.63533774,-31.55437203,-41.18954227,-80.98209962,-114.81026175,-148.18392212,-181.08894428,-216.08051685,-251.80558612,-288.16544959,-321.48082804,-348.71893853,-371.9719146,-394.55429761,-416.73609932,-439.58330855,-460.31319614,-482.51808227,-504.74592247,-526.40938358,-547.0205015,-566.67264625,-585.45126868,-603.4097361,-620.62439488,-637.18190093,-653.17230966,-668.62064901,-683.54959545,-697.98492642,-712.21892607,-726.21432473,-739.96451333,-753.46352632,-766.70603994,-781.51431513,-794.24495623,-806.72100767,-818.94385608,-830.91524516,-842.63723586,-854.11217727,-865.34267592,-876.33156989,-887.08190471,-897.59691084,-907.87998268,-917.9346591,-927.76460519,-937.37359538,-946.76549778,-955.94425955,-964.91389344,-973.67846525,-982.24208229,-990.60888267,-998.78302547,-1006.76868161,-1014.57002556,-1022.19122762,-1029.63644692,-1036.90982499,-1044.0154799,-1050.9575009,-1057.73994361,-1064.36682562,-1070.84212254,-1077.16976442,-1083.35363263,-1089.39755698,-1095.31408292,-1101.01157007,-1100.33438366,-1099.98545967,-1099.76070088,-1099.64264804,-1099.63708716,-1099.63718824,-1099.63789578,-1099.63902705,-1099.64041997,-1099.64190725,-1099.64344579,-1099.6449857,-1099.64652484,-1099.64806321,-1099.64960082,-1099.65113765,-1099.65267372,-1099.65420901,-1099.65574354,-1099.65727731,-1099.6588103,-1099.66034253,-1099.66187399,-1099.66340469,-1099.66493462,-1102.72326883,-1102.72326883,-1102.72326883,-1102.72326883,-1102.72326883,-1102.72326883,-1102.72326883,-1102.72326883,-1102.72326883,-1102.72326883,-1102.72326883,-1102.72326883,-1102.72326883,-1102.72326883
"(50, 100]",main,asset,curr_receivables,0.0,176.40331477,223.74505612,224.70561981,249.47354009,264.57586513,284.50450427,287.96015264,304.41270036,318.92529279,331.05756631,340.60085779,347.9307485,338.31164564,327.07254651,315.352488,304.48911256,293.609618,282.98129066,272.66502419,262.6591148,252.97152358,243.61214679,234.64517578,225.99908909,217.63835744,208.37269828,199.35098596,190.67744268,182.37905832,174.37180615,166.64160585,159.17612003,151.96493894,144.99762731,138.26500984,131.76507774,125.48845108,119.42922384,113.57883427,107.92950919,102.47376038,97.20455368,92.11510787,87.19888553,82.44958429,77.8611283,73.42766016,69.14353296,65.00330276,61.00172126,57.13372873,53.39444724,49.77917412,46.28337562,42.90268082,39.63287579,36.46989793,33.40983049,30.44889734,27.58345789,24.8100022,22.12514631,19.52562763,17.00830066,14.57013266,12.20819968,9.91968259,7.70186332,5.55212119,3.46792944,1.44685181,0.85968352,0.56367221,0.37810082,0.25167578,0.1637911,0.10266295,0.05849384,0.02807451,0.01016168,0.00343722,0.00013494,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
"(50, 100]",main,asset,deposit,0.0,5e-08,7e-08,3e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-08,4e-08,4e-08,4e-08,4e-08,4e-08,4e-08,4e-08,4e-08,4e-08,4e-08,4e-08,4e-08,4e-08,4e-08,4e-08,4e-08,4e-08,4e-08,4e-08,4e-08,4e-08,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(50, 100]",main,asset,future_receivables,0.0,62.00007417,101.73612829,120.86186256,141.04974512,157.0452676,172.44892624,181.70879608,192.12694211,201.30247544,208.60801369,214.91733218,219.93044913,219.07766813,215.40632934,210.03424529,203.97050935,197.32522627,190.41992234,183.41115927,176.44590291,169.64807297,163.11706516,156.86332079,150.89806997,145.19961437,139.306166,133.4434851,127.70480317,122.13393451,116.72812257,111.48841591,106.4131769,101.50164047,96.75428213,92.17188859,87.74871339,83.48015478,79.35957919,75.38126201,71.53987425,67.83046279,64.24825201,60.78863748,57.44717975,54.21959849,51.10176673,48.08970538,45.17957792,42.36768526,39.65046082,37.02446578,34.48638448,32.03302,29.66128989,27.36822209,25.15095093,23.00671333,20.9328451,18.9267774,16.98603332,15.10822459,13.29104834,11.53228411,9.82979084,8.18150402,6.58543296,5.03965815,3.54232866,2.09165971,0.68593027,-0.67651919,-1.53543461,-2.09805727,-2.47492001,-2.7252325,-2.88757909,-2.98874691,-3.04571713,-3.07225475,-3.08087521,-3.08277027,-3.08136376,-3.07982308,-3.07828316,-3.07674402,-3.07520565,-3.07366805,-3.07213121,-3.07059515,-3.06905985,-3.06752532,-3.06599156,-3.06445856,-3.06292633,-3.06139487,-3.05986417,-3.05833424,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
"(50, 100]",main,asset,future_receivables_next,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
"(50, 100]",main,asset,pre_loss,0.0,0.0,0.0,4.11106007,38.37821604,68.61458869,98.90092373,126.69817311,130.44871409,138.04149149,148.02794833,155.52443206,155.94832572,151.95357701,144.54535181,137.22358822,134.42009837,131.08116576,129.86842256,129.17272027,127.36974959,126.30362944,123.14789987,118.95031879,114.38727468,110.01714264,105.83213992,101.82466874,97.98733448,94.31295902,90.79459059,87.69882672,84.96513228,82.55982206,80.4510765,78.37367816,76.3287201,74.31714798,72.33977057,70.39726953,68.49020872,66.6190429,64.78412587,62.98571821,61.22399445,59.49904988,57.81090688,56.15952091,54.54478608,52.96654038,51.42457064,49.91861703,48.44837747,47.01351154,45.61364431,44.24836982,42.91725435,41.61983948,40.35564492,39.12417119,37.92490206,36.75730683,35.62084251,34.51495573,33.43908462,32.39266049,31.37510939,30.38585357,29.42431278,28.48990557,27.58205035,26.70016647,25.84367515,18.81643805,12.31694106,6.13681,0.25368232,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
"(50, 100]",main,liabi,curr_payables,0.0,-167.65889113,-212.6100851,-213.03871893,-235.84744254,-250.08849997,-268.83896751,-271.91677075,-285.66764287,-297.87631671,-308.11828707,-316.08884277,-322.10771257,-313.39436017,-302.98633631,-292.10238718,-281.95045442,-271.8028139,-261.85405134,-252.23517617,-242.92644094,-233.92331938,-225.22457552,-216.89410963,-208.90906607,-201.28123143,-192.77515018,-184.47749352,-176.4927495,-168.84540177,-161.46064766,-154.32535549,-147.43311953,-140.77435591,-134.3394308,-128.11992641,-122.11445447,-116.31435065,-110.71434795,-105.30654538,-100.08379819,-95.03922306,-90.16636524,-85.45900127,-80.91113068,-76.51696798,-72.27093495,-68.16765316,-64.20193688,-60.36878606,-56.66337973,-53.08106957,-49.61737367,-46.26797057,-43.02869353,-39.89552492,-36.86459093,-33.93215633,-31.09461956,-28.3485079,-25.69047283,-23.1172856,-20.62583291,-18.21311277,-15.87623049,-13.61239483,-11.4189143,-9.29319358,-7.23273001,-5.23511034,-3.29800747,-1.41917735,-0.84601456,-0.55470982,-0.37208902,-0.24767414,-0.16118682,-0.10103061,-0.05756379,-0.02762812,-0.01000011,-0.00338256,-0.00013279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(50, 100]",main,liabi,debt,0.0,-1.3e-07,-8.52874212,-16.39548463,-23.69688515,-26.46609992,-29.47424176,-32.53202159,-48.29951624,-62.02388764,-73.37738023,-82.89060813,-91.11026012,-88.19230486,-85.78759353,-83.28024146,-81.28442612,-79.11204258,-77.20837614,-75.03483815,-72.73564165,-70.4108534,-68.14956105,-65.95082505,-63.45476253,-60.30716568,-57.32767113,-54.50592317,-51.83228015,-49.32740794,-46.95459979,-44.71014886,-42.55188341,-40.47646008,-38.48066436,-36.56140559,-34.71571227,-32.94072752,-31.2337046,-29.59200281,-28.0130833,-26.49450526,-25.03392214,-23.62907798,-22.277804,-20.97801521,-19.72770722,-18.52495311,-17.36790049,-16.2547686,-15.18384558,-14.15348582,-13.16210736,-12.20818952,-11.29027049,-10.40694505,-9.55686243,-8.73872419,-7.9512822,-7.19333669,-6.46373442,-5.76136684,-5.08516839,-4.43411484,-3.80722168,-3.2035426,-2.62216799,-2.06222356,-1.52286893,-1.00329635,-0.50272941,-0.02042185,-2.3e-07,-1.6e-07,-9e-08,-3e-08,-1e-08,-1e-08,-1e-08,-1e-08,-1e-08,-1e-08,-1e-08,-1e-08,-1e-08,-1e-08,-1e-08,-1e-08,-1e-08,-1e-08,-1e-08,-1e-08,-1e-08,-1e-08,-1e-08,-1e-08,-1e-08,-1e-08,-1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(50, 100]",main,liabi,future_payables,0.0,-62.00007417,-101.73612829,-120.86186256,-141.04974512,-157.0452676,-172.53519384,-181.88596352,-192.40022108,-201.676456,-209.08635044,-215.50318135,-220.62631853,-219.88313116,-216.31954942,-211.05253502,-205.09083536,-198.54426425,-191.7342179,-184.81720629,-177.94021701,-171.22725355,-164.77784506,-158.60257159,-152.71280755,-147.08698808,-141.26322764,-135.46730185,-129.79250427,-124.28273312,-118.93531444,-113.75137988,-108.72937408,-103.86861385,-99.16965685,-94.63337231,-90.25409341,-86.02729577,-81.94641981,-78.00581212,-74.20021219,-70.52473293,-66.97466235,-63.54545733,-60.23273756,-57.03227966,-53.94001157,-50.95200711,-48.06448073,-45.27378251,-42.57639322,-39.96891968,-37.44809019,-35.01075023,-32.65385819,-30.37448135,-28.16979195,-26.03706346,-23.97366689,-21.97706731,-20.0448205,-18.17456966,-16.36404226,-14.61104706,-12.91347114,-11.26927711,-9.67650042,-8.1332467,-6.63768926,-5.18806666,-3.78268036,-2.41989247,-1.56020895,-0.99653674,-0.61843591,-0.36676013,-0.20296903,-0.10030608,-0.04181224,-0.01373774,-0.00357606,-0.00013884,-3.91e-06,-3.91e-06,-3.91e-06,-3.91e-06,-3.91e-06,-3.91e-06,-3.91e-06,-3.91e-06,-3.91e-06,-3.91e-06,-3.91e-06,-3.91e-06,-3.91e-06,-3.91e-06,-3.91e-06,-3.91e-06,-3.91e-06,-3.91e-06,-3.91e-06,-3.91e-06,-3.91e-06,-3.91e-06,-3.91e-06,-3.91e-06,-3.91e-06,-3.91e-06,-3.91e-06,-3.91e-06,-3.91e-06,-3.91e-06
"(50, 100]",main,pandl,collections_costs,0.0,0.0,0.67118397,6.12662168,11.26816631,16.19840893,21.10150983,25.80683008,30.00091836,34.16030588,38.05275693,41.54630581,44.86129732,47.82324775,50.51135287,53.03715191,55.24490524,57.37998073,59.38705517,61.27494543,63.05179113,64.72511161,66.30185765,67.78845859,69.19086518,70.51458865,71.76473635,72.9460442,74.06290636,75.11940236,76.13146658,77.10096764,78.02969556,78.91936509,79.77161886,80.58803043,81.37010716,82.11929303,82.8369713,83.52446704,84.1830496,84.81393495,85.41828791,85.99722434,86.55181313,87.08307825,87.59200059,88.07951981,88.54653601,88.99391148,89.42247222,89.83300949,90.2262813,90.60301375,90.96390242,91.30961362,91.64078567,91.95803002,92.2619324,92.55305393,92.83193211,93.09908185,93.35499639,93.60014825,93.83499005,94.05995539,94.27545963,94.48190068,94.67965968,94.86910177,95.05057672,95.2244196,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597,95.23184597
