,,,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112
"(650, 675]",main,asset,balance,0,0,11.20562825,22.473027,33.56369034,44.54317053,55.46208893,65.95265145,76.23146984,86.30514138,96.15852845,105.8376253,112.3173938,118.6925452,124.9317647,131.0770313,137.1236025,143.0757569,148.9375746,154.7129479,160.4055911,166.0190493,171.5567072,177.0217964,178.5284622,183.2239971,187.5855035,191.8278778,190.422645,189.0330314,187.6588381,186.2998696,184.9559326,183.6268369,182.3123951,181.0124222,179.7267362,178.4551574,177.1975088,175.9536157,174.7233062,173.5064107,172.302762,171.1121951,169.9345475,168.7696589,167.6173714,166.4775292,165.3499786,164.2345681,163.1311483,162.0395721,160.9596942,159.8913713,158.8344622,157.7888275,156.7543299,155.7308341,154.7182062,153.7163144,152.7250289,151.7442213,150.7737653,149.8135361,148.8634105,147.9232673,146.9929865,146.0724502,145.1615418,144.2601462,143.3681501,142.4854414,141.6119099,140.7474465,139.8919437,139.0452955,138.207397,137.3781451,136.5574378,135.7451745,134.9412559,134.145584,133.358062,132.5785947,131.8070877,131.043448,130.2875838,129.5394045,128.7988208,128.0657442,127.3400876,126.6217648,125.910691,125.2067822,124.5099556,123.8201294,123.1372229,122.4611561,121.7918503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(650, 675]",main,asset,cash,-18,-23.84260106,-26.59898406,-28.56887134,-34.25391638,-39.14674468,-44.10984673,-48.98310756,-54.22465222,-59.51033629,-64.6825938,-70.04935531,-74.21042826,-78.70311161,-82.46324665,-86.27595636,-89.22274384,-91.54957519,-93.22343031,-94.22105528,-94.52389612,-94.11626992,-92.98639759,-91.1202651,-88.41004641,-85.43801908,-81.50960842,-77.29280181,-72.15908912,-66.60540433,-60.76223528,-54.66732338,-48.34904298,-41.83314379,-35.13875341,-28.28295923,-31.22646136,-24.09747996,-16.85450568,-9.50569072,-2.05797809,5.48228043,13.1090661,20.81775853,28.60340666,36.46126323,44.38654049,52.3754908,60.42423679,68.52934135,76.68746778,84.89593341,93.15271876,101.4570332,109.8080904,118.2051214,126.647369,135.1340886,143.664551,152.2380313,160.8538208,169.5112223,178.2095501,186.9481337,195.7263061,204.543416,213.3988228,222.291897,231.2220237,240.1885909,249.1910018,258.2286699,259.7846829,268.8911473,278.0311752,287.2042175,296.4097393,305.6472155,314.9161309,324.2159838,333.5462747,342.9065178,352.296237,361.7149653,371.162249,380.6376362,390.1406884,399.6709761,409.228079,418.8115892,428.4211007,438.0562205,447.716564,457.4017556,467.1114286,476.8452282,486.6028012,496.3838068,507.9586593,1084.59889,888.8288945,793.5136483,734.0480957,694.393244,667.6735901,646.2676504,630.5916846,619.7025108,613.2974281,610.9904078,609.8049199,609.8049199,609.8049199
"(650, 675]",main,asset,curr_receivables,0,136.2805108,197.3400621,240.9574166,278.8270719,314.7396862,349.7933908,382.4056724,414.0986794,445.215435,475.7196813,504.9369108,524.3599095,545.7471485,566.7533213,587.3846085,607.6100019,627.4663214,646.9983004,666.2078822,685.1062156,703.7103925,722.0901842,740.2243061,757.6423748,775.2149989,791.8305508,808.0117066,810.0958657,809.5195525,807.800247,805.4805211,802.78092,799.8288422,796.732528,793.5230866,790.215694,786.8233321,783.439284,780.0616206,776.7263364,773.4330182,770.1812584,766.9706563,763.8008175,760.6713532,757.5818812,754.5320244,751.5214115,748.5496782,745.6164642,742.7214161,739.8641864,737.0444312,734.2618131,731.5159999,728.8066651,726.1334868,723.4961489,720.8943389,718.3277507,715.7960828,713.2990389,710.8363262,708.4076581,706.0127518,703.6513293,701.3231181,699.027849,696.7652578,694.5350843,692.3370734,690.1709739,688.0365395,685.9335269,683.8616978,681.8208177,679.8106567,677.8309889,675.8815916,673.9622466,672.0727396,670.2128598,668.3824014,666.5811612,664.8089398,663.0655417,661.3507754,659.6644534,658.0063908,656.3764063,654.7743226,653.199966,651.6531662,650.1337562,648.6415723,647.1764545,645.7382452,644.3267913,189.5861626,102.4806062,64.6919006,44.37393492,31.00596341,21.69264271,15.88813611,11.04091047,6.49985799,2.33980982,1.20464173,0,0,0
"(650, 675]",main,asset,deposit,0,4.00E-08,6.00E-08,7.00E-08,2.00E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E-08,3.00E-08,4.00E-08,6.00E-08,7.00E-08,9.00E-08,1.00E-07,1.10E-07,1.30E-07,1.40E-07,1.50E-07,1.70E-07,1.80E-07,1.90E-07,2.00E-07,2.20E-07,2.30E-07,2.40E-07,2.60E-07,2.70E-07,2.80E-07,4.54E-06,2.57E-06,1.50E-06,9.80E-07,6.60E-07,4.80E-07,3.80E-07,2.20E-07,1.10E-07,4.00E-08,1.00E-08,0,0,0,0
"(650, 675]",main,asset,future_receivables,0,58.72391808,104.488754,142.430002,176.266643,207.5434185,236.9734803,264.7067292,290.9717792,315.7012578,338.7865985,361.0325146,378.638821,395.6675467,412.0301429,427.8244423,443.1497736,458.0822485,472.6662251,486.9564881,501.0084697,514.8717644,528.5369629,542.0262003,555.3352692,567.7933773,579.7548905,591.3347558,596.9841732,599.4159306,599.8228809,598.8537562,596.9355696,594.3669791,591.337635,588.005369,584.512162,580.9863664,577.4625656,573.9767913,570.5286672,567.1178221,563.7438901,560.4065105,557.1053282,553.8399928,550.6101595,547.4154878,544.2556425,541.1302934,538.0391146,534.9817857,531.9579906,528.9674177,526.0097598,523.0847145,520.1919839,517.3312744,514.5022968,511.7047657,508.9384004,506.2029243,503.498065,500.8235538,498.1791264,495.5645221,492.9794842,490.4237604,487.8971016,485.3992626,482.9300018,480.4890817,478.0762681,475.6913309,473.3340427,471.0041803,468.7015236,466.4258562,464.1769651,461.9546405,459.7586759,457.5888681,455.4450171,453.3269264,451.2344025,449.1672549,447.1252962,445.1083422,443.116212,441.1487275,439.2057132,437.2869969,435.3924094,433.5217842,431.674958,429.8517698,428.0520618,426.2756787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(650, 675]",main,asset,future_receivables_next,0,0,0,0,0,0,0.11854601,0.13241957,0.14555867,0.15792959,0.16947804,0.18060656,0.18941412,0.19793274,0.20611813,0.21401923,0.22168573,0.2291557,0.23645134,0.24360004,0.25062955,0.25756466,0.26440068,0.27114867,0.27780654,0.93840744,0.95817656,0.97731492,0.98665186,0.99067089,0.99134347,0.98974177,0.98657153,0.98232635,0.97731968,0.97181235,0.96603903,0.96021185,0.95438797,0.94862694,0.94292813,0.93729094,0.93171475,0.92619897,0.92074302,0.91534631,0.91000828,0.90472836,0.89950599,0.89434065,0.88923177,0.88417884,0.87918133,0.87423873,0.86935053,0.86451623,0.85973534,0.85500736,0.85033184,0.84570828,0.84113624,0.83661524,0.83214485,0.82772461,0.82335409,0.81903287,0.8147605,0.81053659,0.80636071,0.80223247,0.79815145,0.79411728,0.79012956,0.78618791,0.78229195,0.77844133,0.77463566,0.77087461,0.7671578,0.76348491,0.75985558,0.75626948,0.75272628,0.74922565,0.74576728,0.74235085,0.73897605,0.73564257,0.73235013,0.72909841,0.72588714,0.72271603,0.71958479,0.71649316,0.71344086,0.71042763,0.7074532,0.70451732,425.2240879,-189.5861626,-102.4806062,-64.6919006,-44.37393492,-31.00596341,-21.69264271,-15.88813611,-11.04091047,-6.49985799,-2.33980982,-1.20464173,0,0,0
"(650, 675]",main,asset,pre_loss,0,0,0,0.6975675,6.77913204,13.62345726,22.08040522,31.52732468,38.17121675,45.32566689,52.35345771,59.54445987,65.57604593,71.30508934,75.96731654,80.08435556,83.60812321,86.3398792,89.0014061,90.93824457,92.87704536,94.6472317,96.25819114,97.71878056,99.03736466,100.2218382,101.7015492,103.4528443,105.449218,106.8472306,107.3906276,107.1131447,106.0787011,105.0550951,104.0421731,103.0397838,102.0477819,101.0660125,100.0943353,99.13260703,98.18068673,97.23843898,96.30571899,95.38239603,94.46833642,93.5634086,92.66748633,91.78043403,90.90212982,90.0324488,89.17126805,88.31846972,87.47393064,86.63752884,85.80915209,84.98868509,84.17601435,83.37103122,82.57361789,81.78366945,81.00107788,80.22573684,79.45754465,78.69639052,77.94217628,77.19480056,76.4541636,75.72017011,74.99271575,74.27170849,73.5570531,72.84865584,72.14642726,71.45027258,70.76009777,70.07581751,69.39734325,68.72458778,68.05746804,67.39589205,66.73977956,66.08904707,65.4436123,64.80339703,64.16831412,63.53828796,62.91323966,62.29309145,61.67776951,61.06719113,60.46128493,59.85997621,59.26319134,58.67086047,58.08290842,57.49926037,56.91984953,56.34460572,55.77345975,55.20634612,54.64319051,39.58894207,26.05067355,12.84771485,0,0,0,0,0,0,0,0,0
"(650, 675]",main,liabi,curr_payables,0,-129.8980982,-187.5422051,-228.2797453,-263.4269872,-296.6711562,-329.0782528,-359.1882453,-388.435071,-417.154456,-445.3142919,-472.2398595,-490.2219337,-510.0198638,-529.4699867,-548.5689585,-567.2874951,-585.661,-603.7327027,-621.5037596,-638.984421,-656.1908187,-673.1909579,-689.9632651,-706.5427178,-722.8715243,-738.3272334,-753.3773075,-755.6874393,-755.3764263,-753.9376558,-751.9051078,-749.4958551,-746.8353044,-744.0300083,-741.1106143,-738.0920894,-734.9872411,-731.8879006,-728.7922004,-725.7355935,-722.7177031,-719.7381579,-716.7965928,-713.8926484,-711.0259705,-708.196211,-705.4030263,-702.6460782,-699.9250351,-697.2395687,-694.5893574,-691.9740847,-689.3934374,-686.8471085,-684.3347957,-681.8562018,-679.411034,-676.9990045,-674.6198291,-672.2732294,-669.9589312,-667.676665,-665.4261648,-663.2071698,-661.0194231,-658.8626721,-656.7366692,-654.6411698,-652.5759341,-650.5407256,-648.5353129,-646.5594679,-644.6129673,-642.6955901,-640.8071203,-638.9473453,-637.1160565,-635.3130494,-633.5381223,-631.7910773,-630.0717204,-628.3798609,-626.7153126,-625.0778915,-623.4674175,-621.8837138,-620.3266074,-618.7959289,-617.2915115,-615.8131915,-614.3608089,-612.9342072,-611.533233,-610.1577359,-608.8075683,-607.4825865,-606.1826488,-604.9076176,-186.5717426,-100.8511646,-63.66329938,-43.66838936,-30.51296859,-21.34772969,-15.63551475,-10.86535999,-6.39651024,-2.30260684,-1.18548792,0,0,0
"(650, 675]",main,liabi,debt,0,-1.00E-07,-11.20562841,-22.47302721,-33.56369058,-44.54317085,-55.46208935,-65.952652,-76.23147048,-86.30514211,-96.15852927,-105.8376262,-112.3173948,-118.6925463,-124.9317659,-131.0770324,-137.1236037,-143.0757582,-148.9375759,-154.7129492,-160.4055925,-166.0190507,-171.5567086,-177.0217979,-178.5284637,-183.2239986,-187.585505,-191.8278793,-190.4226465,-189.0330329,-187.6588396,-186.2998711,-184.9559341,-183.6268384,-182.3123965,-181.0124236,-179.7267376,-178.4551588,-177.1975101,-175.9536171,-174.7233075,-173.506412,-172.3027633,-171.1121963,-169.9345487,-168.7696601,-167.6173726,-166.4775304,-165.3499797,-164.2345692,-163.1311494,-162.0395731,-160.9596953,-159.8913723,-158.8344632,-157.7888285,-156.7543308,-155.730835,-154.7182071,-153.7163153,-152.7250298,-151.7442222,-150.7737662,-149.8135369,-148.8634113,-147.9232681,-146.9929873,-146.072451,-145.1615426,-144.260147,-143.3681508,-142.4854421,-141.6119106,-140.7474472,-139.8919444,-139.0452961,-138.2073976,-137.3781457,-136.5574384,-135.7451751,-134.9412565,-134.1455846,-133.3580626,-132.5785953,-131.8070883,-131.0434486,-130.2875844,-129.5394051,-128.7988214,-128.0657448,-127.3400882,-126.6217654,-125.9106916,-125.2067827,-124.5099562,-123.82013,-123.1372234,-122.4611566,-121.7918509,-121.7918505,-121.7918504,-121.7918504,-121.7918504,-121.7918504,-121.7918503,-121.7918503,-121.7918503,-121.7918503,-121.7918503,-121.7918503,-121.7918503,-121.7918503,-121.7918503
"(650, 675]",main,liabi,deferred_revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(650, 675]",main,liabi,future_payables,0,-58.72391808,-104.488754,-142.430002,-176.266643,-207.5434185,-237.0920263,-264.9576948,-291.3683035,-316.2557116,-339.5105304,-361.937053,-379.7327736,-396.959432,-413.5281464,-429.5364649,-445.083482,-460.2451126,-475.0655405,-489.5994036,-503.9020147,-518.0228741,-531.9524733,-545.7128594,-559.2997348,-572.6962503,-585.6159401,-598.1731203,-604.8091896,-608.2316179,-609.6299116,-609.6505287,-608.7189136,-607.1326495,-605.0806251,-602.7201714,-600.1930035,-597.6274197,-595.0580069,-592.5208596,-590.0156636,-587.5421094,-585.0998921,-582.6887115,-580.3082722,-577.9582832,-575.6384581,-573.3485148,-571.0881754,-568.857167,-566.65522,-564.4820699,-562.3374562,-560.221122,-558.1328146,-556.0722856,-554.0392903,-552.0335881,-550.0549424,-548.1031195,-546.1778905,-544.2790296,-542.4063152,-540.5595286,-538.7384553,-536.9428838,-535.1726065,-533.4274193,-531.7071212,-530.0115146,-528.3404053,-526.6936025,-525.0709185,-523.4721691,-521.8971729,-520.3457518,-518.8177308,-517.312938,-515.8312047,-514.372365,-512.936256,-511.5227176,-510.1315929,-508.7627279,-507.4159712,-506.0911745,-504.7881918,-503.5068804,-502.2471004,-501.0087142,-499.7915871,-498.5955869,-497.4205841,-496.2664521,-495.1330667,-494.0203061,-492.9280514,-491.8561856,-490.8045948,-301.2184322,-198.737826,-134.0459253,-89.67199042,-58.66602701,-36.9733843,-21.08524819,-10.04433772,-3.54447974,-1.20466992,-2.82E-05,-2.82E-05,-2.82E-05,-2.82E-05
"(650, 675]",main,pandl,collections_costs,0,0,0.07856354,0.70387549,1.31256542,1.94662594,2.60218018,3.29073533,3.99121818,4.693299,5.40880559,6.10036711,6.79465494,7.464196,8.13217093,8.77514599,9.39965382,10.00632758,10.59577447,11.16857686,11.7252935,12.26646065,12.79259315,13.30418547,13.80171252,14.29293962,14.77795117,15.25627532,15.72800846,16.19324537,16.6520793,17.10460187,17.55090337,17.99107254,18.42519666,18.85336159,19.27565173,19.69215025,20.10293888,20.50809803,20.90770682,21.30184302,21.69058326,22.07400288,22.45217599,22.82517552,23.19307315,23.55593955,23.91384417,24.26685537,24.61504038,24.95846539,25.29719545,25.63129468,25.96082616,26.2858519,26.60643298,26.92262942,27.23450041,27.54210412,27.84549784,28.1447379,28.43987973,28.73097796,29.01808632,29.30125767,29.58054406,29.85599665,30.12766591,30.39560144,30.65985209,30.92046592,31.17749025,31.43097159,31.68095584,31.92748811,32.17061283,32.4103737,32.64681371,32.87997529,33.10990011,33.33662925,33.5602031,33.78066139,33.99804334,34.2123875,34.4237318,34.63211362,34.83756968,35.04013623,35.23984893,35.43674285,35.63085255,35.82221203,36.01085473,36.19681366,36.38012127,36.56080951,36.73890983,36.91445315,36.91445315,36.91445315,36.91445315,36.91445315,36.91445315,36.91445315,36.91445315,36.91445315,36.91445315,36.91445315,36.91445315,36.91445315,36.91445315
"(650, 675]",main,pandl,cost_fee_swipe,0,0.1209649,0.29111549,0.49617973,0.73167121,0.99609475,1.28881023,1.60780333,1.95234144,2.32195301,2.7161335,3.13389045,3.56692312,4.01729577,4.48469238,4.96881548,5.46934201,5.98597738,6.51846135,7.0665359,7.62995209,8.2084745,8.8019207,9.41009294,10.03282117,10.66988308,11.3204781,11.98426276,12.64939641,13.31388648,13.9768785,14.63792491,15.29674352,15.95314768,16.6070319,17.25831398,17.90692309,18.55279813,19.19594791,19.83637979,20.47412812,21.10922688,21.74170976,22.37161011,22.99896097,23.62379507,24.24614484,24.8660424,25.48351958,26.0986079,26.71133862,27.3217427,27.92985082,28.5356934,29.13930059,29.74070225,30.33992801,30.93700721,31.53196898,32.12484216,32.71565538,33.30443699,33.89121514,34.47601773,35.05887244,35.6398067,36.21884775,36.79602259,37.37135803,37.94488064,38.5166168,39.08659268,39.65483426,40.22136731,40.78621742,41.34940998,41.9109702,42.4709231,43.02929352,43.58610614,44.14138545,44.69515577,45.24744126,45.7982659,46.34765355,46.89562786,47.44221235,47.9874304,48.53130521,49.07385987,49.6151173,50.15510029,50.69383149,51.23133341,51.76762844,52.30273884,52.83668673,53.36949411,53.90118288,54.0433725,54.12023295,54.16875188,54.20203233,54.2252868,54.24155628,54.25347239,54.26175307,54.26662796,54.26838282,54.2692863,54.2692863,54.2692863,54.2692863
"(650, 675]",main,pandl,cost_fee_volume,0,0.20954478,0.49958842,0.84694846,1.24460629,1.69026183,2.18295209,2.71931841,3.29816621,3.91869916,4.58006059,5.2806955,6.00625373,6.7607019,7.54350082,8.35416607,9.19217074,10.05703244,10.94832216,11.8656159,12.80850494,13.77660238,14.7696023,15.78717719,16.82904249,17.89482475,18.98315018,20.09345971,21.20526623,22.31558738,23.42314788,24.52728271,25.62757489,26.72375067,27.81565794,28.90317954,29.98621524,31.06467936,32.13859106,33.20796723,34.27286518,35.33334167,36.3894529,37.44125455,38.48880177,39.53214919,40.57135093,41.60646061,42.63753135,43.66461579,44.68776608,45.70703391,46.7224705,47.73412661,48.74205256,49.74629822,50.74691303,51.74394599,52.73744568,53.72746028,54.71403756,55.69722486,56.67706916,57.65361703,58.62691466,59.59700789,60.56394215,61.52776253,62.48851376,63.44624022,64.40098593,65.3527946,66.30170957,67.24777389,68.19103025,69.13152105,70.06928838,71.004374,71.93681939,72.86666573,73.79395392,74.71872455,75.64101797,76.56087422,77.47833309,78.3934341,79.30621653,80.21671936,81.12498139,82.03104111,82.93493681,83.83670653,84.73638809,85.63401909,86.52963689,87.42327866,88.31498133,89.20478164,90.09271614,90.30600057,90.42129125,90.49406964,90.54399032,90.57887202,90.60327625,90.6211504,90.63357143,90.64088377,90.64351605,90.64487127,90.64487127,90.64487127,90.64487127
"(650, 675]",main,pandl,credit_loss_recovery,0,0,0,0,0,0,0,0,-0.01002512,-0.10839408,-0.31356711,-0.65167182,-1.14962507,-1.83500255,-2.70330734,-3.76827888,-5.0477811,-6.54351891,-8.25612942,-10.18047201,-12.32219445,-14.67162608,-17.22015427,-19.96169876,-22.89024577,-25.99425357,-29.2658781,-32.69434255,-36.26547524,-39.96886039,-43.79571611,-47.7420617,-51.80543786,-55.98259839,-60.26018117,-64.62492512,-69.06327261,-73.5615902,-78.10799233,-82.69532668,-87.31773566,-91.96936217,-96.64466648,-101.3395044,-106.0493848,-110.7700098,-115.4970298,-120.2271206,-124.9568257,-129.6831138,-134.4030437,-139.1143181,-143.8152922,-148.5055366,-153.1846241,-157.8521304,-162.5076337,-167.1507149,-171.7809573,-176.3979468,-181.0012717,-185.590523,-190.1652941,-194.7251806,-199.2697808,-203.7986952,-208.311527,-212.8078813,-217.2873657,-221.7495903,-226.1941672,-230.620711,-235.0288383,-239.418168,-243.7883213,-248.1389214,-252.4695938,-256.7799661,-261.0696679,-265.338331,-269.5855892,-273.8110783,-278.0144363,-282.1953029,-286.3533201,-290.4881317,-294.5993833,-298.6867228,-302.7497996,-306.7882651,-310.8017728,-314.7899777,-318.7525367,-322.6891086,-326.599354,-330.482935,-334.3395158,-338.1687619,-341.9703409,-345.7439219,-349.4891756,-353.2057744,-356.8933922,-360.5517048,-364.1803893,-364.1803893,-364.1803893,-364.1803893,-364.1803893,-364.1803893,-364.1803893,-364.1803893,-364.1803893
"(650, 675]",main,pandl,fx_spread_rev_taxes,0,0.00804201,0.0180075,0.0293886,0.04210261,0.05613311,0.07147931,0.08804468,0.10580187,0.12472538,0.14478664,0.16596667,0.18772192,0.21030148,0.23368668,0.2578666,0.28282912,0.30856265,0.33505612,0.36229896,0.39028105,0.41899273,0.44842476,0.47856831,0.50941494,0.54095319,0.57313358,0.60594354,0.63860282,0.67111326,0.7034767,0.73569496,0.76776984,0.79970311,0.83149655,0.86315189,0.89467086,0.92605518,0.95730654,0.98842661,1.01941707,1.05027954,1.08101568,1.11162708,1.14211535,1.17248207,1.20272882,1.23285715,1.26286859,1.29276468,1.32254694,1.35221685,1.3817759,1.41122557,1.44056732,1.4698026,1.49893283,1.52795945,1.55688385,1.58570745,1.61443162,1.64305774,1.67158717,1.70002127,1.72836137,1.7566088,1.7847649,1.81283095,1.84080827,1.86869814,1.89650184,1.92422063,1.95185578,1.97940854,2.00688015,2.03427183,2.06158481,2.08882031,2.11597952,2.14306364,2.17007387,2.19701138,2.22387734,2.25067292,2.27739927,2.30405754,2.33064888,2.35717441,2.38363526,2.41003255,2.4363674,2.4626409,2.48885417,2.51500828,2.54110434,2.56714341,2.59312657,2.6190549,2.64492944,2.64492944,2.64492944,2.64492944,2.64492944,2.64492944,2.64492944,2.64492944,2.64492944,2.64492944,2.64492944,2.64492944,2.64492944,2.64492944,2.64492944
"(650, 675]",main,pandl,fx_spread_revenues,0,-0.17294643,-0.38725798,-0.63201291,-0.90543238,-1.20716357,-1.53718936,-1.89343406,-2.27530896,-2.68226626,-3.11369115,-3.56917565,-4.0370306,-4.52261243,-5.02552006,-5.54551838,-6.08234668,-6.63575588,-7.20550795,-7.7913754,-8.3931408,-9.01059632,-9.64354327,-10.29179172,-10.95516005,-11.63340204,-12.32545338,-13.03104398,-13.73339397,-14.43254323,-15.12853123,-15.82139704,-16.51117935,-17.19791645,-17.88164623,-18.56240623,-19.24023363,-19.9151652,-20.5872374,-21.25648631,-21.92294767,-22.58665686,-23.24764896,-23.90595867,-24.56162041,-25.21466825,-25.86513593,-26.51305692,-27.15846436,-27.80139106,-28.44186959,-29.07993217,-29.71561077,-30.34893707,-30.97994245,-31.60865804,-32.23511468,-32.85934295,-33.48137319,-34.10123544,-34.71895952,-35.33457499,-35.94811116,-36.55959711,-37.16906166,-37.77653344,-38.3820408,-38.98561189,-39.58727464,-40.18705676,-40.78498575,-41.38108887,-41.97539321,-42.56792564,-43.15871284,-43.74778127,-44.33515722,-44.92086678,-45.50493586,-46.08739019,-46.6682553,-47.24755657,-47.82531919,-48.40156819,-48.97632843,-49.5496246,-50.12148123,-50.69192272,-51.26097328,-51.82865698,-52.39499776,-52.96001939,-53.5237455,-54.08619961,-54.64740508,-55.20738512,-55.76616285,-56.32376123,-56.88020312,-56.88020312,-56.88020312,-56.88020312,-56.88020312,-56.88020312,-56.88020312,-56.88020312,-56.88020312,-56.88020312,-56.88020312,-56.88020312,-56.88020312,-56.88020312,-56.88020312
